location,time,T_amb,wind_speed,wind_dir,humidity,irradiance,cloud_cover,pressure,pv_height,pitch,roll,yaw,T_operating,eta
 -46.63 -23.55  760.0, 0 16 299 10 2024,    238.9537,     14.0125,    258.6168,      0.9377,    611.3568,      0.6562,  65640.8657,      2.0047,     35.7638,     -3.0397,   -162.2668,  239.5776,0.246858
 151.21 -33.87   39.0, 0 15 105  4 2024,    280.5279,      8.8208,    319.5009,      0.6624,    694.5649,      0.1678,  75326.2733,      2.4366,     50.1301,    -30.3746,    -86.6180,  280.5279,0.214098
 139.69  35.69   40.0, 0 10 135  5 2024,    321.9470,     14.0788,    244.2455,      0.6487,   1328.6879,      0.6558,  72928.9209,      1.7826,     51.8888,    -42.6990,    109.2952,  322.4436,0.180565
 139.69  35.69   40.0, 0 11 202  7 2024,    302.4470,     12.5490,    238.3742,      0.1921,    353.9659,      0.0219,  84290.4017,      1.4203,     20.3328,     30.4066,    -69.7320,  306.7206,0.193144
 -87.63  41.88  181.0, 0  9 266  9 2024,    284.1774,     10.4500,    288.7693,      0.8864,    278.5620,      0.1864,  79704.3029,      0.9055,     56.8446,     10.5028,   -126.4764,  286.2505,0.209520
  55.30  25.20    5.0, 0 14 228  8 2024,    273.6923,     22.3594,    166.7532,      0.3232,    934.2363,      0.5824,  98390.6636,      4.3688,     14.2049,    -21.9671,     -9.1837,  275.6209,0.218023
 151.21 -33.87   39.0, 0  9  46  2 2024,    257.2859,      9.3385,    270.4619,      0.7581,    225.0057,      0.2641,  85021.2879,      1.5323,     72.6938,     37.5543,    -47.7426,  258.5068,0.231715
-122.00  37.50   25.0, 0 11 202  7 2024,    268.9294,     22.7664,    246.8188,      0.6278,    946.5558,      0.9506,  82423.3398,      4.1321,     35.7007,     -7.6404,     37.0550,  269.1552,0.223196
-112.07  33.45  331.0, 0 15 105  4 2024,    250.3121,      8.8263,    139.5314,      0.7688,    233.4799,      0.6427,  62124.1423,      1.5767,     65.7444,     -8.5158,    175.3603,  250.4517,0.238159
-112.07  33.45  331.0, 0  9 266  9 2024,    290.5454,      8.6551,    216.0458,      0.9351,      5.5035,      0.1810,  94479.8527,      1.2913,      6.7944,    -11.0484,    -54.1529,  290.6007,0.206039
  28.05 -26.20 1753.0, 0  6  15  1 2024,    260.8307,     19.7804,    153.9286,      0.0201,   1140.4278,      0.4842,  64854.8468,      2.1795,      9.0209,     40.2406,     87.6504,  260.8813,0.229815
 103.82   1.35   15.0, 0 10 135  5 2024,    287.1676,     10.7077,    322.4153,      0.8881,    478.4806,      0.9614,  65973.7277,      4.9053,     50.2017,    -20.4321,   -132.8284,  287.3655,0.208628
  55.30  25.20    5.0, 0 10 135  5 2024,    252.6403,     11.8122,    118.0794,      0.3410,    601.7132,      0.3923,  76518.6489,      1.1865,     88.8599,    -13.2342,    -20.1373,  253.8939,0.235405
-122.00  37.50   25.0, 0 12 355 12 2024,    287.4137,      7.9696,    190.2082,      0.9878,    386.9486,      0.0983,  78123.8768,      4.6913,      3.1772,    -13.9291,     52.6459,  289.9996,0.206520
 139.69  35.69   40.0, 0 14 228  8 2024,    243.6537,     17.5172,    350.9438,      0.2415,    604.3402,      0.1443,  72157.1360,      1.6370,     83.1715,     20.4903,    -91.5640,  243.6537,0.243597
  28.05 -26.20 1753.0, 0 13 172  6 2024,    303.1343,     17.3416,    219.1455,      0.8597,    383.6468,      0.4119,  94021.9361,      3.8242,     54.9401,     32.8073,     22.5437,  303.1343,0.196013
  28.05 -26.20 1753.0, 0 12  75  3 2024,    320.6205,      9.1748,     39.7126,      0.3985,   1182.1201,      0.4425,  82442.1129,      4.5448,     30.6167,    -12.1212,   -142.7875,  329.2450,0.175124
  28.05 -26.20 1753.0, 0 13 172  6 2024,    263.3938,     15.5796,    117.6049,      0.0815,    865.5009,      0.7053,  73463.6872,      1.9981,     80.7081,    -14.3542,     68.9997,  263.5296,0.227696
 -46.63 -23.55  760.0, 0  6  15  1 2024,    268.4414,     20.5660,     50.1856,      0.7347,    234.1792,      0.4366,  99934.7494,      4.3057,     64.2647,      1.7185,    -20.8143,  269.0087,0.223313
  28.05 -26.20 1753.0, 0 13 172  6 2024,    275.4123,      0.4073,    177.8731,      0.5045,     12.3826,      0.0060,  61403.4243,      2.6172,     67.8516,     42.1446,    162.7749,  275.6943,0.217965
 -46.63 -23.55  760.0, 0 11 202  7 2024,    256.8016,     22.4952,    182.2030,      0.6821,    621.7325,      0.5365,  62103.8005,      4.9354,     51.5955,    -39.4876,    -55.7167,  257.1874,0.232770
 103.82   1.35   15.0, 0 15 105  4 2024,    241.9927,     10.0447,    349.6762,      0.5079,    843.1858,      0.6355,  62364.3936,      2.5716,      3.8073,     32.1019,     44.0310,  244.3426,0.243046
 -87.63  41.88  181.0, 0  9 266  9 2024,    234.8379,      1.0987,    160.8825,      0.2887,    681.6672,      0.6398,  68616.7482,      3.9950,     75.9468,    -21.7888,   -146.2396,  235.5687,0.250065
-112.07  33.45  331.0, 0  8 325 11 2024,    298.5802,      0.8967,    298.0468,      0.9519,   1213.7895,      0.6431,  72687.5270,      1.2065,     82.0281,    -44.6272,   -154.9956,  298.5802,0.199656
 -46.63 -23.55  760.0, 0  6  15  1 2024,    293.6119,     22.0816,    199.6396,      0.9174,    345.2087,      0.7841,  81012.5799,      4.2864,     10.1370,    -28.0227,     20.0125,  293.6721,0.203582
  28.05 -26.20 1753.0, 0 12 355 12 2024,    274.9279,     12.9439,    166.8505,      0.3106,     49.4560,      0.7693,  77847.2407,      3.2907,     81.4516,      4.0797,    -72.8033,  274.9434,0.218565
  28.05 -26.20 1753.0, 0 14 228  8 2024,    288.4670,      4.2606,     95.2529,      0.7305,    203.1898,      0.7159,  73205.6813,      0.7775,     53.0971,      2.3856,     99.4119,  289.8069,0.206674
-122.00  37.50   25.0, 0 16 299 10 2024,    267.7119,      4.5787,    100.3377,      0.5128,    222.8341,      0.4596,  79726.8116,      1.7021,      8.9029,      6.2361,     -8.5605,  268.5200,0.223704
 151.21 -33.87   39.0, 0 16 299 10 2024,    239.4960,     10.2219,     47.3059,      0.2594,    676.2135,      0.8356,  73763.6254,      4.6616,      4.4653,    -40.3260,   -114.2839,  239.9677,0.246546
 -46.63 -23.55  760.0, 0 13 172  6 2024,    317.1472,     20.7158,    182.8460,      0.2338,    389.1940,      0.5192,  84376.7409,      2.5016,     41.7403,     -9.6771,   -159.5463,  318.3677,0.183826
  -0.13  51.51   11.0, 0  8 325 11 2024,    308.9300,     13.5587,    151.8186,      0.6539,    104.5957,      0.4032,  61107.7487,      0.6613,      7.3017,     28.8493,    -54.2557,  309.0627,0.191270
 -46.63 -23.55  760.0, 0  9  46  2 2024,    288.3466,      0.7757,    334.5815,      0.3294,    615.1307,      0.2075,  94929.6095,      2.8534,     81.3988,     24.3135,    -53.3615,  296.8592,0.201033
 103.82   1.35   15.0, 0 10 135  5 2024,    299.1564,     24.5584,    257.1860,      0.2570,    264.5514,      0.8205,  79545.6106,      2.8385,     18.9255,     -5.7371,    113.2766,  299.3458,0.199043
 103.82   1.35   15.0, 0  9  46  2 2024,    289.4716,     24.7277,    273.7611,      0.9621,    180.6050,      0.4017,  83676.4412,      1.5511,     28.0523,     32.4264,    -89.9339,  290.1305,0.206416
  -0.13  51.51   11.0, 0 12  75  3 2024,    259.5576,     13.9625,    126.1678,      0.8276,    144.4363,      0.6001,  60907.3957,      2.2851,     15.8395,     13.4133,     64.4283,  259.9439,0.230565
 -46.63 -23.55  760.0, 0 12  75  3 2024,    296.5308,     19.7119,    107.9781,      0.9065,   1153.5394,      0.8653,  97823.7798,      3.1020,      8.8072,     35.7639,   -138.9727,  297.4066,0.200595
 -87.63  41.88  181.0, 0 16 299 10 2024,    263.2883,      1.0335,     48.6709,      0.0484,    316.5431,      0.3129,  91704.9624,      4.7430,     50.9171,     27.5861,      5.3853,  266.5283,0.225297
  -0.13  51.51   11.0, 0  6  15  1 2024,    241.9669,     24.1851,    262.9312,      0.3380,    861.1614,      0.7582,  61104.5994,      4.5262,     51.1170,    -34.2956,    116.2069,  241.9669,0.244947
 139.69  35.69   40.0, 0 11 202  7 2024,    275.3625,      8.5746,     22.0572,      0.2526,   1012.8535,      0.8712,  98122.0046,      2.1390,     31.6643,    -44.2121,   -122.0390,  276.5883,0.217249
  -0.13  51.51   11.0, 0  9  46  2 2024,    292.9580,     15.1343,    208.3993,      0.2356,    286.1203,      0.3766,  75032.3954,      3.8520,     57.0749,     31.1399,      9.3092,  293.7988,0.203481
 -46.63 -23.55  760.0, 0  6  15  1 2024,    312.7944,      2.4692,    192.3159,      0.3351,    258.6858,      0.4742,  61173.4546,      4.3688,     80.7495,    -24.3484,   -157.6479,  313.0189,0.188105
 -87.63  41.88  181.0, 0 13 172  6 2024,    271.0413,      7.6814,    261.0196,      0.1962,   1122.4197,      0.6767,  79128.0044,      4.9366,      5.0920,      8.9300,    -51.3063,  275.9851,0.217732
 103.82   1.35   15.0, 0  8 325 11 2024,    262.6722,      4.6581,    309.4106,      0.9181,    729.2825,      0.1021,  75562.7192,      2.7438,     37.2861,     28.6723,      6.9942,  268.5976,0.223642
  55.30  25.20    5.0, 0 12 355 12 2024,    293.8832,      0.4891,    183.4254,      0.6291,    130.2487,      0.2224,  92575.9210,      3.1673,     47.5199,    -20.0783,    -40.9290,  296.5385,0.201289
 103.82   1.35   15.0, 0 12  75  3 2024,    268.0538,      7.9875,    158.8429,      0.6675,    483.7157,      0.9503,  87206.2534,      1.7480,     81.8994,     12.9411,    -63.3317,  268.1230,0.224022
  55.30  25.20    5.0, 0 12 355 12 2024,    301.6575,     16.5386,     88.4215,      0.5971,    513.4445,      0.0119,  78757.3601,      1.7168,     23.3529,     23.1440,     44.8444,  305.7915,0.193887
-122.00  37.50   25.0, 0 11 202  7 2024,    305.5591,      4.9961,    202.6993,      0.4412,    948.0486,      0.2403,  72986.7221,      2.2520,     34.4714,     -1.5817,     78.7344,  315.8270,0.185858
 -87.63  41.88  181.0, 0 12 355 12 2024,    309.1770,      4.2436,    332.2655,      0.8796,    413.0536,      0.8170,  63355.1439,      1.7974,     75.0713,     26.7334,     14.5656,  310.7517,0.189919
 151.21 -33.87   39.0, 0 13 172  6 2024,    266.2092,     22.7465,    276.2252,      0.8555,    853.8520,      0.9644,  64475.0104,      3.7610,     88.5036,      9.6768,    -87.4976,  266.2092,0.225553
  28.05 -26.20 1753.0, 0 14 228  8 2024,    283.2633,     17.1629,    152.5074,      0.2857,     59.5673,      0.6623,  90318.0451,      3.0334,     62.2314,     -1.9688,    -72.2388,  283.2633,0.211909
 -87.63  41.88  181.0, 0 14 228  8 2024,    316.6497,     10.2191,     33.8966,      0.5429,    928.4525,      0.0455,  86571.0978,      1.1467,     82.5138,      5.1708,     21.7131,  326.8377,0.177050
  -0.13  51.51   11.0, 0  6  15  1 2024,    310.1399,     10.1899,    345.2327,      0.9540,   1134.2462,      0.1255,  60253.6038,      4.7899,     62.7631,    -24.0724,     62.0381,  310.1399,0.190408
  28.05 -26.20 1753.0, 0 15 105  4 2024,    312.8775,      0.5774,    286.4792,      0.5713,    249.5692,      0.2605,  76856.7911,      1.8165,     18.8870,     36.0133,   -106.1934,  314.6650,0.186788
-122.00  37.50   25.0, 0 10 135  5 2024,    306.6877,      7.1623,    202.5445,      0.0363,    502.8086,      0.7629,  84287.3440,      3.7024,     48.2421,      0.9071,    -88.8808,  308.4704,0.191744
  -0.13  51.51   11.0, 0 13 172  6 2024,    234.2655,     16.1733,    298.6479,      0.2881,    846.1242,      0.1705,  71703.1773,      2.0097,     43.8708,      2.1290,    109.0366,  238.7847,0.247492
 -46.63 -23.55  760.0, 0 14 228  8 2024,    255.2086,     12.8957,    265.4222,      0.0288,    335.1424,      0.4676,  72760.7628,      1.0583,      9.8215,     34.3666,    -97.1811,  256.4993,0.233321
 151.21 -33.87   39.0, 0  9 266  9 2024,    301.4109,     21.0180,     94.7141,      0.9512,    886.3656,      0.4604,  62010.0395,      2.3233,     35.7271,    -33.5094,   -150.0436,  304.0824,0.195254
  28.05 -26.20 1753.0, 0 13 172  6 2024,    242.6037,      7.7958,     69.7726,      0.0842,    193.7093,      0.1530,  73553.8337,      3.0634,     22.1345,    -13.2589,     30.9061,  243.4642,0.243749
 -87.63  41.88  181.0, 0  9 266  9 2024,    248.1076,     13.6772,    228.6585,      0.5273,    354.1338,      0.8071,  88446.4472,      4.2736,     68.0412,      2.6897,    -16.1398,  248.6246,0.239620
 -46.63 -23.55  760.0, 0 14 228  8 2024,    256.7163,      5.2226,    332.1360,      0.6828,    257.3379,      0.0303,  94155.8315,      2.1614,     59.3592,    -43.8749,     56.1258,  258.2646,0.231908
 103.82   1.35   15.0, 0 13 172  6 2024,    312.6439,     19.7559,     61.9275,      0.8578,    129.6340,      0.6744,  73219.2128,      2.7531,     15.7073,     33.1777,     -8.4294,  312.8401,0.188248
 103.82   1.35   15.0, 0  9  46  2 2024,    253.0815,     11.8814,     27.6315,      0.4210,     57.0331,      0.7515,  76145.4360,      0.5882,     58.6808,     33.9550,    -31.4534,  253.2533,0.235917
 -87.63  41.88  181.0, 0 12 355 12 2024,    245.2252,     23.3379,      7.4947,      0.9159,   1349.8949,      0.6233,  83566.7341,      4.8492,     68.3065,      9.8074,   -171.1246,  245.2252,0.242340
 151.21 -33.87   39.0, 0 14 228  8 2024,    289.0667,     13.0288,     67.5165,      0.7635,    148.9530,      0.1705,  61527.4145,      3.2821,     52.2027,      7.8167,   -110.8378,  289.2881,0.207090
-122.00  37.50   25.0, 0 14 228  8 2024,    284.6256,     20.1570,    283.0078,      0.8843,    607.8461,      0.3092,  65526.1186,      0.6669,     81.7186,    -26.9513,    155.1214,  284.7366,0.210731
 -46.63 -23.55  760.0, 0 14 228  8 2024,    315.4714,      4.3957,    102.5434,      0.5546,    654.6464,      0.3486,  64801.1088,      4.6147,     33.4151,     14.0240,     22.1742,  318.8903,0.183408
-122.00  37.50   25.0, 0 12 355 12 2024,    283.6119,      2.8890,    227.9177,      0.2780,     48.4542,      0.3529,  79009.4821,      4.3576,     43.1034,    -29.9232,    167.7624,  283.6119,0.211630
 151.21 -33.87   39.0, 0 15 105  4 2024,    322.6472,      9.0112,    295.8169,      0.5997,   1066.9886,      0.5190,  62335.1377,      3.3330,     37.8644,     -0.9693,     68.3004,  327.4980,0.176522
 151.21 -33.87   39.0, 0 14 228  8 2024,    310.1363,     10.0094,     97.9140,      0.8569,    854.3271,      0.6133,  84505.9888,      3.9279,      5.1781,     27.6207,    162.6154,  312.5573,0.188474
  -0.13  51.51   11.0, 0 10 135  5 2024,    276.5563,     20.4971,    228.7162,      0.9146,    782.8851,      0.6056,  73545.8022,      3.1847,     40.8110,    -44.7451,     87.7262,  276.9725,0.216942
 139.69  35.69   40.0, 0 12 355 12 2024,    298.2185,     23.4214,     57.5959,      0.4968,   1310.1493,      0.1378,  70249.4355,      4.2989,     28.9841,    -32.9249,   -107.3158,  300.1181,0.198426
 151.21 -33.87   39.0, 0  6  15  1 2024,    292.0893,      7.3929,    296.0669,      0.8971,    566.2151,      0.0294,  74899.8514,      3.6387,     71.5963,     33.4429,   -111.2086,  297.7481,0.200322
  -0.13  51.51   11.0, 0 12  75  3 2024,    283.0768,     20.9308,     37.6223,      0.0912,    562.1929,      0.6768, 100192.6240,      1.1613,     81.6799,     13.6330,   -129.9074,  283.0768,0.212059
 103.82   1.35   15.0, 0 12  75  3 2024,    244.1600,      6.9831,     50.6040,      0.0575,   1093.1946,      0.2804,  62874.7714,      1.4476,     80.0108,    -40.5806,     57.1767,  246.5503,0.241280
  55.30  25.20    5.0, 0  6  15  1 2024,    254.4832,     24.7605,    262.2882,      0.1922,   1100.4439,      0.1947,  68867.4988,      4.9339,     73.6341,    -44.4963,     77.0992,  254.4832,0.234933
-122.00  37.50   25.0, 0 14 228  8 2024,    271.7659,     17.3322,    125.5002,      0.0180,   1148.9242,      0.9361,  99932.4042,      4.4677,     45.1019,    -15.6485,     81.8051,  272.2919,0.220686
 151.21 -33.87   39.0, 0 12 355 12 2024,    285.1495,     24.5802,    346.9934,      0.8912,   1317.4623,      0.7939,  89231.9647,      4.6057,     73.9725,    -21.9284,    175.8808,  285.7992,0.209881
 -46.63 -23.55  760.0, 0 12 355 12 2024,    315.1744,     20.0320,     99.6693,      0.5585,    123.0700,      0.2094,  84536.5222,      4.6912,     22.3265,     39.6554,     85.5129,  315.6768,0.185979
-122.00  37.50   25.0, 0 15 105  4 2024,    289.4630,      0.0902,    166.2716,      0.0220,    183.5909,      0.1142,  69497.8755,      0.6554,     62.4842,     36.1147,    -61.1658,  289.4630,0.206950
  28.05 -26.20 1753.0, 0 16 299 10 2024,    257.0804,      7.1459,    300.8480,      0.9066,   1195.1411,      0.2272,  97986.5858,      2.3877,     27.2637,    -13.3248,    101.5353,  269.8661,0.222627
-122.00  37.50   25.0, 0  9 266  9 2024,    247.1980,     16.9656,    140.0511,      0.5308,    384.6651,      0.9756,  73640.0329,      3.6350,     89.2094,    -13.1089,    136.7994,  247.1980,0.240762
 103.82   1.35   15.0, 0 10 135  5 2024,    283.0617,     18.4237,     13.6071,      0.8796,    897.3954,      0.1371,  66602.9004,      3.9517,      3.4286,     33.9919,     75.2503,  286.9208,0.208983
  28.05 -26.20 1753.0, 0 12  75  3 2024,    278.5261,     14.8546,     27.7920,      0.8644,    862.5391,      0.2135,  80449.1773,      3.3907,     77.2194,     19.6010,   -101.0405,  280.1393,0.214409
-112.07  33.45  331.0, 0 16 299 10 2024,    266.8802,     22.0611,    280.1807,      0.3576,    613.7828,      0.6097,  96539.5910,      4.1206,     47.2818,     17.0784,    -88.9189,  266.8802,0.225016
 -46.63 -23.55  760.0, 0  9  46  2 2024,    320.7485,      5.4682,    205.6354,      0.6479,    902.1702,      0.8020,  81968.1571,      2.7676,     63.2815,     -1.1937,     26.7003,  320.7485,0.181921
-122.00  37.50   25.0, 0 11 202  7 2024,    306.6977,     24.8757,     51.9866,      0.3599,   1338.9665,      0.3221, 100356.8552,      4.2713,      4.5172,     24.2081,     71.3092,  311.1766,0.189579
 151.21 -33.87   39.0, 0  9  46  2 2024,    282.4657,      0.7330,     11.3833,      0.5901,   1168.6479,      0.6922,  99588.2097,      3.7137,      0.1986,     32.6162,   -137.6999,  289.0562,0.207275
  28.05 -26.20 1753.0, 0  6  15  1 2024,    243.2609,      6.6729,    195.3694,      0.6831,    579.2126,      0.8314,  69603.3207,      2.7475,     49.0917,     16.2926,   -106.2725,  244.3198,0.243064
  55.30  25.20    5.0, 0 11 202  7 2024,    271.6792,     21.9741,    229.5956,      0.9185,   1205.7357,      0.0484,  67429.2411,      0.7656,     38.1700,     11.0753,    -61.7107,  282.8500,0.212240
 -87.63  41.88  181.0, 0  9  46  2 2024,    241.9236,     13.9535,     56.5770,      0.4177,    808.4364,      0.9855,  67837.4213,      1.2866,      7.0601,     38.9941,    172.8320,  241.9551,0.244956
