location,time,T_amb,wind_speed,wind_dir,humidity,irradiance,cloud_cover,pressure,pv_height,pitch,roll,yaw,T_operating,eta
  -0.13  51.51   11.0, 0 12 355 12 2024,    274.5627,      7.9613,    339.6630,      0.1804,     98.9732,      0.2847,  68183.9029,      2.2093,     26.3314,    -24.6040,    171.8355,  274.5627,0.218870
  28.05 -26.20 1753.0, 0 12  75  3 2024,    289.4670,     18.1777,    311.5689,      0.2477,    697.0092,      0.0517,  80046.1375,      3.5139,     59.9656,    -30.7196,     70.0363,  290.9497,0.205760
-112.07  33.45  331.0, 0  8 325 11 2024,    321.4436,     19.5366,      5.1062,      0.2424,    304.8424,      0.6978,  87310.1764,      2.8930,     89.3704,     14.7416,    130.0987,  321.4436,0.181365
 139.69  35.69   40.0, 0  6  15  1 2024,    284.9948,     18.9273,      2.4982,      0.0754,    229.5391,      0.6304,  65584.1017,      2.7971,     61.7237,      5.1243,     -3.5843,  285.1927,0.210366
-122.00  37.50   25.0, 0 12 355 12 2024,    298.8876,     13.6329,    162.0032,      0.1459,   1080.0290,      0.2854,  71999.9875,      3.7260,     70.3465,     28.2635,     55.9057,  303.1509,0.195999
 151.21 -33.87   39.0, 0 16 299 10 2024,    239.3439,     12.7209,    203.9614,      0.1798,   1233.2883,      0.9637,  85929.9219,      2.4762,     65.0765,    -11.3302,     37.5875,  239.6370,0.246810
 -46.63 -23.55  760.0, 0  9  46  2 2024,    253.4468,      7.2225,    342.6718,      0.3329,    187.5928,      0.2263,  88991.1317,      3.9273,     69.0584,     -4.6549,    -70.6094,  255.3032,0.234277
  -0.13  51.51   11.0, 0 12  75  3 2024,    319.3973,     22.1574,     40.2434,      0.1813,    756.3054,      0.5958,  79167.2602,      3.4516,     51.1312,     44.7002,     27.2534,  320.7387,0.181929
 103.82   1.35   15.0, 0  9  46  2 2024,    262.3064,     11.6555,    348.9206,      0.5552,   1285.0760,      0.2247,  97678.2202,      4.2986,     72.1346,    -34.1149,     78.0111,  262.3064,0.228675
  28.05 -26.20 1753.0, 0 11 202  7 2024,    317.7435,      2.7952,    192.2497,      0.0469,    811.5372,      0.6212,  61964.8733,      4.8203,     32.6502,    -37.2880,    -75.3918,  321.3586,0.181433
 139.69  35.69   40.0, 0 16 299 10 2024,    272.3873,      0.5820,    129.3760,      0.2238,    271.0338,      0.7848,  61388.7690,      2.1659,     79.0616,     41.5433,    -64.0253,  272.3873,0.220610
-122.00  37.50   25.0, 0 11 202  7 2024,    249.9831,     12.1664,    174.6932,      0.3458,   1215.0274,      0.2020,  78467.0623,      2.4483,     57.6410,      2.0066,    -11.9066,  258.3026,0.231878
  55.30  25.20    5.0, 0  9  46  2 2024,    246.9042,      2.9608,    136.9193,      0.3064,     45.4061,      0.2305,  93990.1892,      1.3498,     10.1208,    -40.8711,    161.6851,  247.1821,0.240774
-112.07  33.45  331.0, 0  8 325 11 2024,    305.5846,     13.0786,    160.8956,      0.6096,    233.2539,      0.2288,  82293.1219,      0.8198,     44.4332,      3.3678,    107.2158,  305.5846,0.194052
 139.69  35.69   40.0, 0  9  46  2 2024,    287.7377,     17.8355,    318.9662,      0.8045,    128.1456,      0.2865,  96679.4908,      2.9666,     40.8304,    -36.6983,     60.4791,  287.8060,0.208275
 151.21 -33.87   39.0, 0 16 299 10 2024,    242.0832,     22.4346,    170.4966,      0.6816,   1180.7546,      0.7912,  65461.4356,      1.2609,     25.8687,     25.5236,    -79.2952,  242.3020,0.244678
  55.30  25.20    5.0, 0 12 355 12 2024,    291.2929,      9.7079,    106.9088,      0.5016,    787.3562,      0.5248,  97878.2825,      3.0774,     87.3712,    -35.1932,    144.3876,  291.2929,0.205486
 -87.63  41.88  181.0, 0  6  15  1 2024,    244.1958,      9.0858,    161.4149,      0.6064,    683.7597,      0.3171, 100559.4496,      2.6248,     83.9365,    -21.2371,     12.4161,  244.5708,0.242863
 151.21 -33.87   39.0, 0  9 266  9 2024,    321.8427,      8.6086,    304.0774,      0.5617,    611.1917,      0.5714,  91658.9005,      1.0100,     71.6476,     14.4101,    151.8196,  322.8227,0.180262
-112.07  33.45  331.0, 0 12  75  3 2024,    236.2011,     20.1533,    248.8818,      0.9408,   1157.9376,      0.4677,  90402.8012,      3.6511,     67.1007,     21.8789,    144.3439,  236.2011,0.249559
 103.82   1.35   15.0, 0 12 355 12 2024,    295.4994,     14.0796,    297.6511,      0.1603,      9.8054,      0.6427,  62011.1528,      3.4977,     44.0333,    -40.0810,     49.4919,  295.5212,0.202103
 139.69  35.69   40.0, 0  9  46  2 2024,    301.0480,      9.3917,    227.0794,      0.8384,   1088.8656,      0.4829,  97357.3805,      1.6340,     56.2827,    -42.6570,     72.8745,  301.0480,0.197682
 139.69  35.69   40.0, 0 12 355 12 2024,    236.1015,      1.2045,    243.1529,      0.3068,   1132.6284,      0.3021,  76332.6953,      1.6822,     24.1427,    -16.9469,    101.9189,  245.0661,0.242467
  55.30  25.20    5.0, 0 16 299 10 2024,    254.4781,      4.0354,     94.6248,      0.0244,    470.1359,      0.5816,  79415.4844,      4.8180,     49.9116,      1.9874,    -10.2048,  256.1768,0.233579
  28.05 -26.20 1753.0, 0 16 299 10 2024,    272.2516,     13.2430,    280.8156,      0.6147,   1252.9847,      0.6009,  88814.1419,      2.6974,     21.8221,     12.0048,     -5.2680,  274.5826,0.218854
 103.82   1.35   15.0, 0 15 105  4 2024,    303.9465,      3.8422,    359.7266,      0.8418,    838.9171,      0.3762,  97623.0524,      1.8172,      5.2639,     28.4954,    -38.3942,  311.4390,0.189369
-122.00  37.50   25.0, 0  6  15  1 2024,    309.6914,     13.0047,     57.8873,      0.2198,    671.4876,      0.9691,  68349.4965,      4.8588,     15.5327,     19.0245,    -69.3271,  309.7467,0.190723
 -46.63 -23.55  760.0, 0  8 325 11 2024,    317.4715,      0.2987,     19.6901,      0.9735,    483.4588,      0.2256,  65969.3292,      3.6343,     82.2207,    -29.7667,    135.0105,  317.4715,0.184543
  28.05 -26.20 1753.0, 0  9 266  9 2024,    284.1455,     24.6646,      6.9129,      0.9475,    170.9079,      0.3426,  95021.6924,      4.4302,     86.4322,     41.0969,    -36.1423,  284.2516,0.211119
 103.82   1.35   15.0, 0 13 172  6 2024,    249.5418,     14.3314,    243.6011,      0.8044,    463.3062,      0.1582,  96429.6621,      3.9915,     62.9439,     36.0347,   -131.6752,  250.8906,0.237808
-122.00  37.50   25.0, 0 11 202  7 2024,    322.9688,      0.8847,    246.8121,      0.9340,   1077.3778,      0.5707,  99695.6860,      4.7688,     27.6233,    -11.2901,    155.0580,  332.5571,0.172474
-122.00  37.50   25.0, 0  8 325 11 2024,    241.1391,     22.8061,    102.2076,      0.6161,    780.4006,      0.1940,  92173.6571,      2.2335,     22.7582,     16.7616,    100.9427,  241.1391,0.245609
 139.69  35.69   40.0, 0  9  46  2 2024,    269.3403,     23.1856,    134.5829,      0.3800,    147.5654,      0.9751, 100404.6888,      4.8557,     23.5366,     22.3967,   -106.4499,  269.3522,0.223038
  28.05 -26.20 1753.0, 0  8 325 11 2024,    259.6526,      8.5321,    167.4525,      0.4083,     32.7763,      0.5455,  91998.3827,      1.0996,      3.0533,    -25.9461,   -173.9936,  259.7969,0.230683
-122.00  37.50   25.0, 0 10 135  5 2024,    290.7468,     17.7353,      1.4695,      0.7902,    383.6421,      0.2138,  69109.9893,      2.5162,     17.3336,    -38.0815,    174.0198,  292.1790,0.204777
  28.05 -26.20 1753.0, 0  8 325 11 2024,    246.3946,      8.1262,    191.9925,      0.3184,    414.4242,      0.4932,  78325.5804,      2.9979,     61.4023,    -41.1762,   -127.5154,  248.1221,0.240022
  28.05 -26.20 1753.0, 0  9 266  9 2024,    296.1818,     12.8944,     93.7980,      0.5939,    749.6698,      0.1942,  80843.2554,      4.3688,     43.9891,    -16.5801,    119.1333,  296.9877,0.200930
  55.30  25.20    5.0, 0 16 299 10 2024,    274.8799,      5.0469,    298.4147,      0.2261,      2.3229,      0.7073,  78074.8027,      3.7911,     71.3731,     23.6289,   -139.1932,  274.8799,0.218616
 -46.63 -23.55  760.0, 0 14 228  8 2024,    286.8873,      2.8354,     65.6280,      0.2796,    156.8518,      0.2295,  62192.7927,      0.7174,     29.8439,    -28.3543,    -38.3537,  287.6082,0.208433
 151.21 -33.87   39.0, 0  6  15  1 2024,    248.6085,     24.3706,    145.6051,      0.6524,    764.6222,      0.6459,  84904.2295,      4.2801,     14.1678,      7.2540,     59.9065,  248.6621,0.239590
-112.07  33.45  331.0, 0  9 266  9 2024,    293.6662,      0.1688,    114.6791,      0.7279,   1289.9469,      0.8578,  82268.2505,      4.8565,     23.5662,     10.9113,   -108.5745,  298.2020,0.199958
 -46.63 -23.55  760.0, 0 15 105  4 2024,    252.7194,     19.9112,     36.1424,      0.0354,    254.8542,      0.3908,  88312.5430,      1.8411,     33.5093,    -12.3970,   -131.6128,  253.1637,0.235989
 -87.63  41.88  181.0, 0 14 228  8 2024,    267.2954,     15.5559,    341.8040,      0.7323,    821.5334,      0.6386,  61667.3839,      1.0015,     10.5363,    -28.8916,     68.0535,  270.3040,0.222277
-122.00  37.50   25.0, 0  9  46  2 2024,    310.9294,     16.9526,    157.4448,      0.9123,    840.9501,      0.7183,  92102.6517,      2.3833,     66.6922,     24.4781,     13.4121,  312.0183,0.188905
 -46.63 -23.55  760.0, 0 10 135  5 2024,    248.7085,     22.8728,    274.2226,      0.5349,    524.6361,      0.2118,  77706.7524,      2.5501,      2.4195,     20.5171,    -45.2162,  250.2089,0.238353
 151.21 -33.87   39.0, 0 14 228  8 2024,    262.3413,     15.1287,    140.3183,      0.0944,    579.9286,      0.8147,  74227.7637,      2.4773,     48.3842,    -19.6983,    -80.4310,  262.3413,0.228647
 139.69  35.69   40.0, 0  9 266  9 2024,    248.8885,     13.8090,    349.7103,      0.6912,   1075.4793,      0.9524,  64788.6202,      2.2813,     40.3896,      7.0682,   -159.2442,  249.0637,0.239269
  -0.13  51.51   11.0, 0  8 325 11 2024,    300.9101,      7.9577,    206.8478,      0.4919,    796.1150,      0.6216,  94346.2927,      4.0346,     57.2867,     35.4704,   -152.1194,  300.9101,0.197792
  28.05 -26.20 1753.0, 0 16 299 10 2024,    300.8355,     21.5805,    160.0901,      0.4419,   1088.0439,      0.7383,  61937.9144,      3.5671,     59.9127,     30.8252,    153.7674,  301.8085,0.197073
 103.82   1.35   15.0, 0 11 202  7 2024,    292.4913,      5.5567,    262.5798,      0.7906,    260.3756,      0.1958,  77513.1497,      3.4608,     55.4431,      3.4110,   -168.3134,  295.6781,0.201978
  55.30  25.20    5.0, 0 16 299 10 2024,    249.2866,      7.2647,    264.4557,      0.8497,   1052.2272,      0.8097,  94200.2175,      4.3834,     26.8739,     41.8606,     13.1239,  250.5762,0.238059
 139.69  35.69   40.0, 0  9  46  2 2024,    265.6391,      5.9878,    246.6993,      0.4599,   1081.1469,      0.1932,  71462.8644,      3.0676,      4.5659,    -19.0911,    -56.1344,  272.7025,0.220358
 -46.63 -23.55  760.0, 0 12 355 12 2024,    259.8907,      3.7014,    240.4509,      0.0548,    380.9682,      0.7203,  60828.4422,      2.8263,      9.3417,    -29.2210,    -35.7270,  261.8593,0.229033
  -0.13  51.51   11.0, 0  9  46  2 2024,    292.7854,     23.4320,     84.2813,      0.0215,    674.5554,      0.5345, 100498.9207,      4.4443,     11.5953,    -20.3265,    -44.7163,  293.5746,0.203660
 139.69  35.69   40.0, 0 13 172  6 2024,    274.8150,     13.7706,    260.9857,      0.3927,   1127.8627,      0.2432,  79342.9078,      4.8274,     42.6243,    -18.2728,    110.6064,  281.1434,0.213605
  -0.13  51.51   11.0, 0  8 325 11 2024,    319.4849,     16.8680,    279.5755,      0.3763,   1160.1217,      0.4444,  75975.7457,      0.8634,     80.2863,    -18.1708,     75.8788,  319.4849,0.182932
  28.05 -26.20 1753.0, 0  6  15  1 2024,    267.1049,     12.3482,     48.5535,      0.9267,   1075.3306,      0.4765,  60586.0877,      0.5144,      8.3528,    -16.6713,   -169.7224,  268.3986,0.223801
 151.21 -33.87   39.0, 0 12  75  3 2024,    273.2682,     16.0161,    158.5219,      0.4323,   1040.7355,      0.3877,  83592.3586,      0.7897,     31.0087,    -44.3716,    146.9206,  279.2937,0.215085
 103.82   1.35   15.0, 0 16 299 10 2024,    255.0267,     14.2931,    310.6222,      0.8730,    505.6949,      0.3687,  81062.8837,      1.2423,     74.0742,     42.3232,     19.5716,  256.9379,0.232970
 151.21 -33.87   39.0, 0  8 325 11 2024,    310.5916,     19.3600,    353.5548,      0.8193,    119.4635,      0.9784,  69312.4053,      3.2549,     46.8535,    -32.9810,    140.9487,  310.5918,0.190047
 -87.63  41.88  181.0, 0  9  46  2 2024,    277.6125,      2.4430,    202.0213,      0.4727,    864.0772,      0.3812,  90547.3858,      1.4098,     64.8452,     41.0567,    -51.5940,  289.2059,0.207155
-122.00  37.50   25.0, 0 12  75  3 2024,    272.2285,      6.1378,     18.9859,      0.3578,     96.9365,      0.3647,  74342.8772,      2.8215,     37.9546,     26.3889,    119.5093,  272.6155,0.220428
 -46.63 -23.55  760.0, 0 12 355 12 2024,    285.1972,     21.7719,     53.4563,      0.5960,    172.5001,      0.3434,  65984.4621,      0.8960,     67.0970,     -8.0499,      2.0452,  285.6555,0.209996
 -87.63  41.88  181.0, 0  9 266  9 2024,    292.1847,      8.3470,    247.3656,      0.3333,    531.4934,      0.2941, 100556.9049,      3.3932,     24.3448,      8.3951,    123.2308,  292.8040,0.204277
 151.21 -33.87   39.0, 0 11 202  7 2024,    277.4754,     11.1338,     73.7855,      0.4576,   1105.1625,      0.0535,  68899.6090,      4.0505,      5.6318,     -3.4789,   -137.7814,  285.0691,0.210465
  28.05 -26.20 1753.0, 0 14 228  8 2024,    317.2526,     22.0769,     45.4526,      0.1184,    341.4156,      0.0488,  72893.9220,      4.8174,     33.3114,     10.7286,    163.0108,  319.2253,0.183140
-112.07  33.45  331.0, 0 13 172  6 2024,    303.1457,     17.0677,    252.5041,      0.1844,   1342.2861,      0.5407,  77324.3890,      1.5178,      9.8275,     40.4669,     15.2063,  308.2676,0.191906
  -0.13  51.51   11.0, 0 16 299 10 2024,    304.7314,      9.8733,    133.3778,      0.7819,    488.3429,      0.0680,  66628.7019,      4.1841,     18.5650,     34.8850,    174.8001,  304.7314,0.194735
  -0.13  51.51   11.0, 0  9 266  9 2024,    263.7067,     13.8342,    283.7969,      0.9816,    691.7317,      0.6921,  70900.8742,      3.7186,     78.5257,    -24.5193,   -102.7382,  264.8803,0.226616
  55.30  25.20    5.0, 0 14 228  8 2024,    306.7170,     13.1825,     40.7097,      0.5723,    454.5955,      0.7977,  75015.7852,      4.3972,     20.4405,     44.7227,    156.9452,  307.2767,0.192699
  55.30  25.20    5.0, 0 10 135  5 2024,    262.8285,      0.8476,    227.9913,      0.7183,    685.0980,      0.4596,  67304.5183,      1.1100,     70.0831,      2.8279,    132.2069,  262.8285,0.228257
-112.07  33.45  331.0, 0 13 172  6 2024,    295.5362,     19.4585,    259.7357,      0.3582,    358.1642,      0.6829,  96395.7580,      0.7235,     16.8480,    -14.2974,    -82.7155,  296.7019,0.201159
 103.82   1.35   15.0, 0 14 228  8 2024,    313.5052,      8.5633,     59.4490,      0.1459,    617.0325,      0.5365,  63387.5132,      4.3376,     75.2246,     33.7569,    -65.1593,  313.5052,0.187716
-122.00  37.50   25.0, 0  9  46  2 2024,    311.8167,      8.5495,    225.6386,      0.1864,   1309.3717,      0.2894,  92184.1895,      2.0904,      2.9507,    -29.8350,    106.4615,  316.6569,0.185194
  28.05 -26.20 1753.0, 0 15 105  4 2024,    295.3926,     12.0339,    321.9999,      0.2360,    206.3564,      0.6550,  83173.0205,      4.6727,      7.3224,    -43.9453,    -54.5385,  295.6432,0.202005
  28.05 -26.20 1753.0, 0 10 135  5 2024,    252.4712,     20.4183,     77.1049,      0.0872,    523.5927,      0.0163,  86853.6250,      4.7036,     73.3187,     29.4297,     38.7238,  252.4712,0.236543
  55.30  25.20    5.0, 0 13 172  6 2024,    234.9759,     24.8712,    357.2830,      0.4406,   1296.6359,      0.2381,  70221.9537,      2.6249,      2.1431,     -4.5353,    139.2715,  240.3935,0.246205
 -46.63 -23.55  760.0, 0 16 299 10 2024,    258.4766,     21.3520,    156.2628,      0.6960,    355.2156,      0.9644,  91995.5567,      3.3337,     13.4425,    -15.0104,   -157.9941,  258.5115,0.231711
 103.82   1.35   15.0, 0 12 355 12 2024,    270.5757,     14.2000,    109.2812,      0.5309,   1148.5551,      0.8277,  87079.4941,      0.8364,     51.0187,    -34.5258,   -149.5303,  271.2742,0.221501
 -46.63 -23.55  760.0, 0  8 325 11 2024,    270.6009,     23.3056,    186.1132,      0.7199,    138.1003,      0.5641,  70518.2763,      4.9753,     23.5605,     36.1335,   -169.8197,  270.7542,0.221917
  28.05 -26.20 1753.0, 0 11 202  7 2024,    316.7930,     17.7335,    101.4738,      0.1693,    190.4839,      0.4690,  97562.0275,      4.3769,     63.3568,     21.3455,      9.9371,  316.7930,0.185086
 151.21 -33.87   39.0, 0 11 202  7 2024,    239.0081,     22.4307,    273.0465,      0.5538,    821.6436,      0.7952,  79991.6789,      1.0374,     79.3637,     -2.6273,     36.0131,  239.0081,0.247313
 -46.63 -23.55  760.0, 0 13 172  6 2024,    295.6219,      5.6620,    314.2731,      0.8773,   1308.5711,      0.2342,  85742.4745,      0.8424,     34.5747,    -38.8413,    -72.8795,  301.2383,0.197529
  28.05 -26.20 1753.0, 0  8 325 11 2024,    262.8253,      9.4999,     91.6440,      0.2913,    228.6335,      0.6204,  63279.4218,      2.8269,     63.6292,     -8.3718,   -166.1975,  263.1928,0.227966
-122.00  37.50   25.0, 0 11 202  7 2024,    279.6911,     13.4002,    102.7157,      0.4992,    338.4240,      0.1006,  71067.4368,      3.3630,     58.3718,    -24.6460,   -136.0582,  280.9638,0.213749
  55.30  25.20    5.0, 0 15 105  4 2024,    288.3233,     16.3688,     34.8419,      0.8550,    501.2867,      0.6199,  70167.2445,      3.3097,     13.8488,      2.6948,    -25.0157,  289.3548,0.207036
  28.05 -26.20 1753.0, 0 13 172  6 2024,    296.8296,      3.6420,    317.8347,      0.3602,   1261.5238,      0.3238,  88389.7674,      0.5312,     58.8654,     34.3950,    -87.4471,  298.6806,0.199575
  28.05 -26.20 1753.0, 0  8 325 11 2024,    295.1960,      7.0267,    274.4505,      0.5218,   1156.0725,      0.6337,  70127.8673,      1.9276,     50.7368,     42.3960,     91.9659,  295.1960,0.202363
 139.69  35.69   40.0, 0 10 135  5 2024,    297.1837,     23.8059,     41.5200,      0.6656,    466.8578,      0.7328,  86160.3010,      4.3178,      2.3812,    -38.1221,    128.3219,  297.6783,0.200377
 103.82   1.35   15.0, 0  6  15  1 2024,    310.2188,     19.5367,    109.3333,      0.0041,    761.6083,      0.1332,  73645.1425,      0.7083,     61.8694,    -21.5231,     36.3797,  310.2188,0.190345
